status_id,status_message,link_name,status_type,status_link,status_published,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys
1672814509645693_1786276368299506,"Oh, those crazy 'fiscal conservatives.'",Republicans Hate Obama So Much They'll Add $350 Billion To Deficit Just To Spite Him,link,http://winningdemocrats.com/republicans-hate-obama-so-much-theyll-add-350-billion-to-deficit-just-to-spite-him/,2017-01-04 16:33:00,984,221,590,436,5,40,61,34,408
1672814509645693_1786268061633670,America deserves so much better than Trump.,"Trump INSULTS Intelligence Community, Sides With Assange In SHOCKING Anti-American Rant (TWEETS)",link,http://newcenturytimes.com/2017/01/04/trump-insults-intelligence-community-sides-with-assange-in-shocking-anti-american-rant-tweets/,2017-01-04 15:45:00,485,127,113,263,1,8,29,9,175
1672814509645693_1786271614966648,The delusional arrogance of Republicans can never be overestimated.,Republicans Now Trying To Violate The Constitution By Telling Supreme Court What It Can Do,link,http://winningdemocrats.com/republicans-now-trying-to-violate-the-constitution-by-telling-supreme-court-what-it-can-do/,2017-01-04 15:02:00,840,105,412,385,3,68,37,23,324
1672814509645693_1786223821638094,This is EXACTLY what we'd expect from Biden!,"Hot Mic Picks Up Joe Biden's Plans For Trump Presidency, It Will Make You Proud (VIDEO)",link,http://newcenturytimes.com/2017/01/04/hot-mic-picks-up-joe-bidens-plans-for-trump-presidency-it-will-make-you-proud-video/,2017-01-04 12:45:00,280,8,21,247,27,1,4,0,1
1672814509645693_1786166464977163,Yes we do!,Timeline Photos,photo,https://www.facebook.com/newcenturytimes/photos/a.1673414152919062.1073741828.1672814509645693/1786166464977163/?type=3,2017-01-04 09:48:23,1365,43,381,1278,69,7,3,4,4
1672814509645693_1785960051664471,Isn't this supposed to be the people's House?,Republicans Make It Illegal For Democrats To Show The American People What They're Doing (DETAILS),link,http://winningdemocrats.com/republicans-make-it-illegal-for-democrats-to-show-the-american-people-what-theyre-doing-details/,2017-01-04 09:03:00,705,111,360,281,1,42,14,29,338
1672814509645693_1785986084995201,THIS!,Timeline Photos,photo,https://www.facebook.com/newcenturytimes/photos/a.1673414152919062.1073741828.1672814509645693/1785986084995201/?type=3,2017-01-04 08:00:47,2418,213,2077,1694,21,43,66,203,391
1672814509645693_1785985844995225,We will get there!,Timeline Photos,photo,https://www.facebook.com/newcenturytimes/photos/a.1673414152919062.1073741828.1672814509645693/1785985844995225/?type=3,2017-01-04 00:45:20,1441,24,220,1337,101,2,0,1,0
1672814509645693_1785985371661939,HA!,Timeline Photos,photo,https://www.facebook.com/newcenturytimes/photos/a.1673414152919062.1073741828.1672814509645693/1785985371661939/?type=3,2017-01-03 23:52:52,3583,194,5923,2182,25,29,1172,50,125
1672814509645693_1785966511663825,Trump is so afraid of the media. It's comical.,Trump Pushes Back Press Conference To Avoid Media; Americans BRUTALLY Trash Him (TWEETS),link,http://newcenturytimes.com/2017/01/03/trump-pushes-back-press-conference-to-avoid-media-americans-brutally-trash-him-tweets/,2017-01-03 22:30:22,952,247,256,516,6,22,280,12,116
1672814509645693_1785956801664796,This is what everyone needs to be aware of moving forward.,Donald Trump Fits EVERY Category Of Being A TYRANT; Leading Pundit Exposes Details (VIDEO),link,http://newcenturytimes.com/2017/01/03/donald-trump-fits-every-category-of-being-a-tyrant-leading-pundit-exposes-details-video/,2017-01-03 21:45:54,321,78,241,219,3,10,7,15,67
