status_id,status_message,link_name,status_type,status_link,status_published,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys
104598631263_10155191791726264,A judge has described ATM ram-raid mastermind Aniello Vinciguerra as charming -  but won't be swayed from his guilty verdict.,From war-torn Yugoslavia to blowtorching ATMs: Aniello Vinciguerra's life on the run,link,http://www.smh.com.au/nsw/from-wartorn-yugoslavia-to-blowtorching-atms-aniello-vinciguerras-life-on-the-run-20170206-gu6b2d.html,2017-02-11 16:00:00,50,37,5,39,0,0,7,0,4
104598631263_10155190341636264,"A French farmer who smuggled African migrants to safety, defying authorities in an effort that his supporters likened to the Underground Railroad, was given little more than a slap on the wrist.",Farmer who smuggled migrants into France avoids jail sentence,link,http://www.smh.com.au/world/migrant-crisis/noble-farmer-who-smuggled-migrants-into-france-avoids-jail-sentence-20170210-gualjz.html,2017-02-11 11:02:03,308,41,10,245,39,2,2,2,18
104598631263_10155190315246264,"In the ruins of the Sabbagh textile factory in Aleppo's Belleramoun Industrial Zone, a family strips the office of wood panelling for fuel.",Berlin 1946. Aleppo 2017. Syria's devastated city takes its first steps towards recovery,link,http://www.smh.com.au/world/we-are-like-berlin-was-in-1946-aleppo-takes-its-first-steps-towards-recovery-20170210-gualg0.html,2017-02-11 07:50:06,176,24,12,78,0,2,0,90,6
104598631263_10155190163451264,"Subtlety has been grabbed by the neck, strangled and buried somewhere in Donald J. Trump's backyard, writes Garry Linnell.",Donald Trump has murdered the English language with exclamation marks,link,http://www.smh.com.au/comment/donald-trump-has-murdered-the-english-language-20170209-gu9h28.html,2017-02-11 06:20:00,304,103,41,188,3,4,89,3,17
104598631263_10155190051226264,"""I grabbed him and hugged him because that is the way we feel,"" Donald J. Trump, describing the White House greeting he gave Japanese Prime Minister Shizo Abe, said.",US-Japan alliance top priority as Shinzo Abe and Donald Trump embrace,link,http://www.smh.com.au/world/usjapan-alliance-top-priority-as-shinzo-abe-prepares-for-donald-trump-meeting-20170210-gualhb.html,2017-02-11 04:50:01,91,55,3,63,5,1,19,0,3
104598631263_10155189782541264,"Malcolm Turnbull's verbal blitzkrieg against Bill Shorten MP produced two diametrically opposed, yet predictable, responses from those who witnessed it inside the national Parliament this week, writes Michael Gordon.",Could Turnbull's attack on Shorten be the beginning of the end?,link,http://www.smh.com.au/comment/could-turnbulls-attack-on-shorten-be-the-beginning-of-the-end-20170210-gua6j1.html,2017-02-11 04:30:01,85,55,16,59,0,0,16,3,7
104598631263_10155190103556264,"Handcuffed for three days in a van by the Syrian regime, Rania kept reminding herself that she was born this way.",'Every step I take is filled with fear': transgender woman hounded despite Arab world landmark ruling,link,http://www.smh.com.au/world/lebanese-court-rules-homosexuality-is-not-a-crime-but-persecution-continues-20170209-gu9src.html,2017-02-11 03:50:00,124,34,11,57,1,0,6,52,8
104598631263_10155189996696264,Former Domino's worker Rob Goodwin on his experience working at the pizza chain.,'I felt betrayed',video,https://www.facebook.com/sydneymorningherald/videos/10155189996696264/,2017-02-11 01:20:00,135,45,17,99,0,3,1,7,25
104598631263_10155189866466264,More than 500 phone calls and many hours of surveillance helped police piece together how an alleged transnational cocaine network operated.,"Cocaine, an ink business and consignment parcels: workings of a drugs ring revealed",link,http://www.smh.com.au/nsw/cocaine-an-ink-business-and-consignment-parcels-workings-of-a-drugs-ring-revealed-20170209-gu9rkw.html,2017-02-10 23:50:08,151,6,8,134,3,9,5,0,0
104598631263_10155190185621264,Animal activists were forced to retreat after angry families turned on them for disrupting a dolphin show at Sea World in Queensland.,Protest at Sea World dolphin show,video,https://www.facebook.com/sydneymorningherald/videos/10155190185621264/,2017-02-10 23:22:07,3707,1517,3216,2510,329,98,415,153,202
104598631263_10155189643901264,"Consumer advocate Michael Fraser: ""When it comes to being a Domino's franchisee, it's not a level playing field.""","""If you're not a favourite, you're going to lose.""",video,https://www.facebook.com/sydneymorningherald/videos/10155189643901264/,2017-02-10 20:50:00,197,86,97,134,0,13,0,5,45
104598631263_10155189603966264,"The devastated boyfriend of Emily Collie, who has been charged over her death after their jet-skis collided in Phuket, says he will ""take full responsibility for what happened"" to his ""soul mate"".",Boyfriend 'takes full responsibility' for deadly jet-ski crash,link,http://www.smh.com.au/world/boyfriend-to-accept-charges-over-emily-collies-death-in-thailand-jetski-crash-20170210-guajxe.html,2017-02-10 20:20:00,237,37,3,94,8,0,1,133,1
